"","SOCMAIN","SOC2KM","from","to"
"1048",211,2124,0.491781679238447,0.506340788563523
"1049",211,2126,0.506340788563523,0.567838202839356
"1050",211,2127,0.567838202839356,0.597944596330577
"1051",211,2128,0.597944596330577,0.625909944332817
"1052",211,2129,0.625909944332817,0.71412101847887
"1053",211,3113,0.71412101847887,0.770051714483349
"1054",211,3114,0.770051714483349,0.812312658519714
"1055",211,3119,0.812312658519714,0.827267037781218
"1056",211,3513,0.827267037781218,0.841529694653974
"1057",211,4142,0.841529694653974,0.855364142428934
"1058",211,5223,0.855364142428934,0.907506834875984
"1059",211,5231,0.907506834875984,0.933726407325669
"1060",211,5314,0.933726407325669,0.948450212457591
"1061",211,8125,0.948450212457591,0.974076880002635
"1062",211,8131,0.974076880002635,0.985605586481768
"1063",211,8217,0.985605586481768,1
"1064",212,1121,0,0.0234375
"1065",212,2122,0.0234375,0.0477303832116788
"1066",212,2123,0.0477303832116788,0.353786496350365
"1067",212,2124,0.353786496350365,0.399920164233577
"1068",212,2126,0.399920164233577,0.422445255474453
"1069",212,2129,0.422445255474453,0.450216697080292
"1070",212,2131,0.450216697080292,0.495038777372263
"1071",212,2132,0.495038777372263,0.55588503649635
"1072",212,2434,0.55588503649635,0.583143248175182
"1073",212,3113,0.583143248175182,0.609146897810219
"1074",212,3211,0.609146897810219,0.63172901459854
"1075",212,3531,0.63172901459854,0.653056569343066
"1076",212,3542,0.653056569343066,0.685504105839416
"1077",212,5223,0.685504105839416,0.716526003649635
"1078",212,5224,0.716526003649635,0.742814781021898
"1079",212,5233,0.742814781021898,0.766480383211679
"1080",212,5241,0.766480383211679,0.896840784671533
"1081",212,5249,0.896840784671533,1
"1082",213,1121,0,0.216712328767123
"1083",213,1132,0.216712328767123,0.239178082191781
"1084",213,1136,0.239178082191781,0.261301369863014
"1085",213,1152,0.261301369863014,0.288972602739726
"1086",213,2123,0.288972602739726,0.346986301369863
"1087",213,2124,0.346986301369863,0.576095890410959
"1088",213,2126,0.576095890410959,0.660342465753425
"1089",213,2129,0.660342465753425,0.689657534246575
"1090",213,2132,0.689657534246575,0.755616438356164
"1091",213,5223,0.755616438356164,0.814041095890411
"1092",213,5242,0.814041095890411,0.841575342465753
"1093",213,5244,0.841575342465753,0.870958904109589
"1094",213,5249,0.870958904109589,1
"1095",214,1112,0,0.00469015653397432
"1096",214,1132,0.00469015653397432,0.0105763029841121
"1097",214,1136,0.0105763029841121,0.0445213108987512
"1098",214,1239,0.0445213108987512,0.0540071524887143
"1099",214,2123,0.0540071524887143,0.059916749721522
"1100",214,2126,0.059916749721522,0.0735416544527174
"1101",214,2131,0.0735416544527174,0.505704402884446
"1102",214,2132,0.505704402884446,0.810060385765375
"1103",214,2423,0.810060385765375,0.815629946649469
"1104",214,3119,0.815629946649469,0.821375388403588
"1105",214,3131,0.821375388403588,0.841038869672275
"1106",214,3132,0.841038869672275,0.902104707744621
"1107",214,3416,0.902104707744621,0.907463211584687
"1108",214,3421,0.907463211584687,0.956100134842
"1109",214,3433,0.956100134842,0.960520607375271
"1110",214,3561,0.960520607375271,0.96531629243126
"1111",214,3564,0.96531629243126,0.972070117840183
"1112",214,5245,0.972070117840183,0.983138887260362
"1113",214,5319,0.983138887260362,0.988227707099724
"1114",214,5434,0.988227707099724,0.993117195286393
"1115",214,8131,0.993117195286393,1
"1116",215,2111,0,0.184985483201991
"1117",215,2121,0.184985483201991,0.278722521775197
"1118",215,2125,0.278722521775197,0.550394027374533
"1119",215,2127,0.550394027374533,0.632932393197843
"1120",215,3119,0.632932393197843,0.704479469099959
"1121",215,3551,0.704479469099959,0.81625881377022
"1122",215,5241,0.81625881377022,0.901285773537951
"1123",215,8131,0.901285773537951,1
"1124",216,1111,0,0.0123863371415248
"1125",216,1113,0.0123863371415248,0.0268419211937515
"1126",216,1121,0.0268419211937515,0.0980415015155048
"1127",216,1132,0.0980415015155048,0.10934949871765
"1128",216,1137,0.10934949871765,0.161663557938913
"1129",216,2121,0.161663557938913,0.176643739799487
"1130",216,2122,0.176643739799487,0.191944509209606
"1131",216,2123,0.191944509209606,0.218057822336209
"1132",216,2124,0.218057822336209,0.278153415714619
"1133",216,2126,0.278153415714619,0.707391000233155
"1134",216,2128,0.707391000233155,0.722225460480298
"1135",216,2129,0.722225460480298,0.7481347633481
"1136",216,2131,0.7481347633481,0.784827465609699
"1137",216,2132,0.784827465609699,0.812281417579855
"1138",216,3113,0.812281417579855,0.833177896945675
"1139",216,3114,0.833177896945675,0.847196316157612
"1140",216,3119,0.847196316157612,0.858854045231989
"1141",216,3122,0.858854045231989,0.893535789228258
"1142",216,3131,0.893535789228258,0.905106085334577
"1143",216,3421,0.905106085334577,0.919037071578456
"1144",216,3542,0.919037071578456,0.931802284914899
"1145",216,5213,0.931802284914899,0.948152249941711
"1146",216,5224,0.948152249941711,0.957274422942411
"1147",216,5245,0.957274422942411,0.985952436465377
"1148",216,5249,0.985952436465377,1
"1149",217,1121,0,0.0847114411069862
"1150",217,2123,0.0847114411069862,0.124535943300709
"1151",217,2127,0.124535943300709,0.764512318596018
"1152",217,2129,0.764512318596018,0.800708741140736
"1153",217,2423,0.800708741140736,0.840870739115761
"1154",217,3113,0.840870739115761,0.886348295646304
"1155",217,4136,0.886348295646304,0.919676004049949
"1156",217,5223,0.919676004049949,0.968697266284172
"1157",217,8131,0.968697266284172,1
"1158",218,1121,0,0.0501076162066231
"1159",218,1131,0.0501076162066231,0.0656270060038515
"1160",218,1136,0.0656270060038515,0.0804667144960918
"1161",218,1141,0.0804667144960918,0.294906166219839
"1162",218,1161,0.294906166219839,0.314730204281992
"1163",218,2111,0.314730204281992,0.326964467771778
"1164",218,2112,0.326964467771778,0.353623078956312
"1165",218,2121,0.353623078956312,0.369784389986029
"1166",218,2122,0.369784389986029,0.402597892987955
"1167",218,2128,0.402597892987955,0.705207113997659
"1168",218,2129,0.705207113997659,0.719065060604916
"1169",218,2132,0.719065060604916,0.736963334969603
"1170",218,3113,0.736963334969603,0.779745497111354
"1171",218,3114,0.779745497111354,0.793339123211117
"1172",218,3115,0.793339123211117,0.808934033153344
"1173",218,3119,0.808934033153344,0.825435184835555
"1174",218,3231,0.825435184835555,0.842427217460258
"1175",218,3520,0.842427217460258,0.861949174942416
"1176",218,3539,0.861949174942416,0.878450326624627
"1177",218,4150,0.878450326624627,0.891062190839406
"1178",218,5232,0.891062190839406,0.911301589699052
"1179",218,8111,0.911301589699052,0.92799154174376
"1180",218,8114,0.92799154174376,0.94630517690594
"1181",218,8131,0.94630517690594,0.965525053808103
"1182",218,8133,0.965525053808103,0.983083487520296
"1183",218,8139,0.983083487520296,1
"1184",219,1121,0,0.0123862404310543
"1185",219,1136,0.0123862404310543,0.0279265367808917
"1186",219,1137,0.0279265367808917,0.0696520682064592
"1187",219,2121,0.0696520682064592,0.10201399612314
"1188",219,2122,0.10201399612314,0.144790879521635
"1189",219,2123,0.144790879521635,0.16006833787824
"1190",219,2124,0.16006833787824,0.197982718401945
"1191",219,2126,0.197982718401945,0.233892959227256
"1192",219,2127,0.233892959227256,0.24890757959063
"1193",219,2129,0.24890757959063,0.672273877188948
"1194",219,2131,0.672273877188948,0.689884022735486
"1195",219,2329,0.689884022735486,0.70374872687847
"1196",219,2452,0.70374872687847,0.717777704767224
"1197",219,3112,0.717777704767224,0.731510989913592
"1198",219,3113,0.731510989913592,0.761540230640339
"1199",219,3114,0.761540230640339,0.772973683345928
"1200",219,3119,0.772973683345928,0.806354108486382
"1201",219,3218,0.806354108486382,0.823340013798995
"1202",219,3412,0.823340013798995,0.837434701186056
"1203",219,3511,0.837434701186056,0.852580740546046
"1204",219,4113,0.852580740546046,0.867792489404343
"1205",219,5223,0.867792489404343,0.896376121168315
"1206",219,5231,0.896376121168315,0.907086769392516
"1207",219,5242,0.907086769392516,0.925288300423826
"1208",219,5249,0.925288300423826,0.941255708512665
"1209",219,5316,0.941255708512665,0.954101915431876
"1210",219,7111,0.954101915431876,0.968492295561323
"1211",219,7122,0.968492295561323,0.985149653382396
"1212",219,8124,0.985149653382396,1
"1213",220,1181,0,0.0125254755434783
"1214",220,2112,0.0125254755434783,0.0194180253623188
"1215",220,2211,0.0194180253623188,0.886152626811594
"1216",220,2213,0.886152626811594,0.901282269021739
"1217",220,2215,0.901282269021739,0.907042572463768
"1218",220,2311,0.907042572463768,0.918110280797101
"1219",220,3211,0.918110280797101,0.940542912137681
"1220",220,3218,0.940542912137681,0.953408061594203
"1221",220,3229,0.953408061594203,0.974920742753623
"1222",220,3567,0.974920742753623,0.981247169384058
"1223",220,5241,0.981247169384058,0.986328125
"1224",220,6111,0.986328125,0.99123924365942
"1225",220,7111,0.99123924365942,1
"1226",221,1132,0,0.0216991541007723
"1227",221,1182,0.0216991541007723,0.139862344349288
"1228",221,2113,0.139862344349288,0.159722587085588
"1229",221,2213,0.159722587085588,0.835181001418589
"1230",221,3217,0.835181001418589,0.897914149109441
"1231",221,3567,0.897914149109441,0.919981085483108
"1232",221,4133,0.919981085483108,0.9403667314664
"1233",221,7111,0.9403667314664,0.979771974990805
"1234",221,8116,0.979771974990805,1
"1235",222,1163,0,0.0804576825281511
"1236",222,2214,0.0804576825281511,0.69796585543044
"1237",222,2215,0.69796585543044,0.77588085724664
"1238",222,3216,0.77588085724664,0.85978932074101
"1239",222,5491,0.85978932074101,0.915909916454777
"1240",222,7111,0.915909916454777,1
"1241",223,2215,0,0.971793985482198
"1242",223,2319,0.971793985482198,1
"1243",224,2216,0,0.897722197409558
"1244",224,6131,0.897722197409558,1
"1245",230,1132,0,0.00832516378009119
"1246",230,1135,0.00832516378009119,0.0154210043104119
"1247",230,1137,0.0154210043104119,0.0224079174641707
"1248",230,2111,0.0224079174641707,0.0298772232855609
"1249",230,2112,0.0298772232855609,0.0369730638158816
"1250",230,2113,0.0369730638158816,0.0432286074412959
"1251",230,2122,0.0432286074412959,0.0497486889812178
"1252",230,2211,0.0497486889812178,0.0562998926287288
"1253",230,2311,0.0562998926287288,0.76288066227845
"1254",230,2312,0.76288066227845,0.857398503026625
"1255",230,2313,0.857398503026625,0.864727759363864
"1256",230,2319,0.864727759363864,0.871667989356239
"1257",230,2321,0.871667989356239,0.887975973732941
"1258",230,2329,0.887975973732941,0.947045733937102
"1259",230,2423,0.947045733937102,0.953565815477024
"1260",230,3211,0.953565815477024,0.978245646795201
"1261",230,3563,0.978245646795201,0.983754259838476
"1262",230,5492,0.983754259838476,0.989434044473492
"1263",230,6124,0.989434044473492,1
"1264",231,1121,0,0.00807492570467985
"1265",231,1122,0.00807492570467985,0.0150691922072464
"1266",231,1151,0.0150691922072464,0.0213730375529073
"1267",231,1152,0.0213730375529073,0.0264311229850209
"1268",231,1239,0.0264311229850209,0.0376429622069462
"1269",231,2215,0.0376429622069462,0.0429862215951731
"1270",231,2311,0.0429862215951731,0.10219734037763
"1271",231,2312,0.10219734037763,0.787830576651758
"1272",231,2313,0.787830576651758,0.80842313811425
"1273",231,2314,0.80842313811425,0.846531384144328
"1274",231,2315,0.846531384144328,0.852535046378291
"1275",231,2317,0.852535046378291,0.861120283372857
"1276",231,2319,0.861120283372857,0.958679794674752
"1277",231,3213,0.958679794674752,0.965358868910035
"1278",231,3231,0.965358868910035,0.971512622699847
"1279",231,3442,0.971512622699847,0.978506889202413
"1280",231,3563,0.978506889202413,0.992450394740792
"1281",231,3564,0.992450394740792,1
"1282",232,1181,0,0.0316797875367542
"1283",232,2131,0.0316797875367542,0.065066869012615
"1284",232,2313,0.065066869012615,0.635303044674191
"1285",232,2314,0.635303044674191,0.670112871099308
"1286",232,2316,0.670112871099308,0.714407663852793
"1287",232,2317,0.714407663852793,0.752347529166271
"1288",232,2319,0.752347529166271,0.80261785070663
"1289",232,2441,0.80261785070663,0.847102342786683
"1290",232,2442,0.847102342786683,0.882576116854785
"1291",232,3231,0.882576116854785,0.915963198330646
"1292",232,3232,0.915963198330646,0.945176894622024
"1293",232,5241,0.945176894622024,1
"1294",233,2211,0,0.00286481937071086
"1295",233,2311,0.00286481937071086,0.0114484872027278
"1296",233,2312,0.0114484872027278,0.0299430273209893
"1297",233,2313,0.0299430273209893,0.0328671932323363
"1298",233,2314,0.0328671932323363,0.851202037204886
"1299",233,2315,0.851202037204886,0.877918770771289
"1300",233,2316,0.877918770771289,0.900875091717381
"1301",233,2319,0.900875091717381,0.946356122404938
"1302",233,2442,0.946356122404938,0.948427856187147
"1303",233,3442,0.948427856187147,0.950893435193578
"1304",233,3449,0.950893435193578,0.953127023177522
"1305",233,3539,0.953127023177522,0.957205749061246
"1306",233,3564,0.957205749061246,0.959746860028486
"1307",233,4122,0.959746860028486,0.963550433769261
"1308",233,4123,0.963550433769261,0.96547110362985
"1309",233,4131,0.96547110362985,0.968308947300272
"1310",233,4133,0.968308947300272,0.970634252665199
"1311",233,6123,0.970634252665199,0.98060447149208
"1312",233,6124,0.98060447149208,0.997712460615478
"1313",233,8222,0.997712460615478,1
"1314",234,1132,0,0.001946678443587
"1315",234,1239,0.001946678443587,0.00909418437078704
"1316",234,2311,0.00909418437078704,0.0115289851703779
"1317",234,2312,0.0115289851703779,0.0145623169541165
"1318",234,2314,0.0145623169541165,0.0361849751290038
"1319",234,2315,0.0361849751290038,0.932598438008461
"1320",234,2316,0.932598438008461,0.942564269443541
"1321",234,2319,0.942564269443541,0.968771791176607
"1322",234,2442,0.968771791176607,0.971229835897913
"1323",234,6121,0.971229835897913,0.973740179443076
"1324",234,6123,0.973740179443076,0.980585514387987
"1325",234,6124,0.980585514387987,1
"1326",235,1184,0,0.0135630778635287
"1327",235,2312,0.0135630778635287,0.0322075341942386
"1328",235,2314,0.0322075341942386,0.0589516313899289
"1329",235,2315,0.0589516313899289,0.120501260793154
"1330",235,2316,0.120501260793154,0.738862993810652
"1331",235,2319,0.738862993810652,0.831856040345381
"1332",235,3232,0.831856040345381,0.849316115228853
"1333",235,3563,0.849316115228853,0.880339267975854
"1334",235,5245,0.880339267975854,0.90181095743868
"1335",235,6115,0.90181095743868,0.914686329945748
"1336",235,6124,0.914686329945748,1
"1337",239,1113,0,0.00777489029949303
"1338",239,1135,0.00777489029949303,0.0160610062625144
"1339",239,2112,0.0160610062625144,0.0240489072551442
"1340",239,2311,0.0240489072551442,0.0321220125250288
"1341",239,2312,0.0321220125250288,0.0732117752311166
"1342",239,2313,0.0732117752311166,0.0789843650151238
"1343",239,2314,0.0789843650151238,0.115153580709752
"1344",239,2315,0.115153580709752,0.143398798619691
"1345",239,2316,0.143398798619691,0.150577258978401
"1346",239,2319,0.150577258978401,0.647659012482427
"1347",239,2423,0.647659012482427,0.65526349422741
"1348",239,2452,0.65526349422741,0.668299748647382
"1349",239,3229,0.668299748647382,0.680973884889021
"1350",239,3311,0.680973884889021,0.690218548971158
"1351",239,3412,0.690218548971158,0.700123546202019
"1352",239,3414,0.700123546202019,0.718165551910706
"1353",239,3416,0.718165551910706,0.727112001022451
"1354",239,3442,0.727112001022451,0.739892642610659
"1355",239,3443,0.739892642610659,0.897776168363652
"1356",239,3563,0.897776168363652,0.920823925361053
"1357",239,4214,0.920823925361053,0.929706471264858
"1358",239,6124,0.929706471264858,0.94911174540962
"1359",239,6211,0.94911174540962,0.966706428662719
"1360",239,6213,0.966706428662719,0.974545222170153
"1361",239,8129,0.974545222170153,0.983363864866016
"1362",239,8215,0.983363864866016,0.990265411323648
"1363",239,9234,0.990265411323648,1
"1364",240,1152,0,0.166812993854258
"1365",240,2411,0.166812993854258,0.330553116769096
"1366",240,2419,0.330553116769096,1
"1367",241,1131,0,0.0392258960340189
"1368",241,2411,0.0392258960340189,0.914518788509937
"1369",241,2419,0.914518788509937,1
"1370",242,1131,0,0.0170639458175741
"1371",242,1132,0.0170639458175741,0.0246987421936846
"1372",242,1152,0.0246987421936846,0.0408303280851438
"1373",242,2132,0.0408303280851438,0.0491160172398628
"1374",242,2411,0.0491160172398628,0.89504793737356
"1375",242,2419,0.89504793737356,0.948051719588354
"1376",242,3412,0.948051719588354,0.954032896472865
"1377",242,3520,0.954032896472865,0.971343126044507
"1378",242,3542,0.971343126044507,0.9776761368634
"1379",242,4111,0.9776761368634,0.984132289559328
"1380",242,4131,0.984132289559328,0.992576303984519
"1381",242,4212,0.992576303984519,1
"1382",250,1112,0,0.00362935238743337
"1383",250,1114,0.00362935238743337,0.00758864590099704
"1384",250,1131,0.00758864590099704,0.0275088413911143
"1385",250,1136,0.0275088413911143,0.0324373369626857
"1386",250,1151,0.0324373369626857,0.0566364564323054
"1387",250,1152,0.0566364564323054,0.0802684895913885
"1388",250,2312,0.0802684895913885,0.0835782115128832
"1389",250,2411,0.0835782115128832,0.0939816676461794
"1390",250,2421,0.0939816676461794,0.540319836679143
"1391",250,2422,0.540319836679143,0.71955004278924
"1392",250,2423,0.71955004278924,0.736232690979203
"1393",250,3531,0.736232690979203,0.741821068803035
"1394",250,3532,0.741821068803035,0.746326827306752
"1395",250,3534,0.746326827306752,0.846711414931898
"1396",250,3535,0.846711414931898,0.869755740460062
"1397",250,3537,0.869755740460062,0.888088094280677
"1398",250,3539,0.888088094280677,0.892707270046501
"1399",250,3541,0.892707270046501,0.897728561559797
"1400",250,3544,0.897728561559797,0.902038417519874
"1401",250,4111,0.902038417519874,0.907338096858342
"1402",250,4122,0.907338096858342,1
"1403",251,1131,0,0.0448758417508417
"1404",251,1132,0.0448758417508417,0.0689183501683502
"1405",251,2317,0.0689183501683502,0.0907512626262626
"1406",251,2421,0.0907512626262626,0.247369528619529
"1407",251,2422,0.247369528619529,0.698600589225589
"1408",251,3534,0.698600589225589,0.720696548821549
"1409",251,3535,0.720696548821549,0.741582491582492
"1410",251,4122,0.741582491582492,0.949284511784512
"1411",251,4216,0.949284511784512,0.976220538720539
"1412",251,9149,0.976220538720539,1
"1413",252,1113,0,0.0355625884900475
"1414",252,1131,0.0355625884900475,0.0682102107104189
"1415",252,1132,0.0682102107104189,0.11809777629716
"1416",252,1151,0.11809777629716,0.155825768301824
"1417",252,2132,0.155825768301824,0.222620138252686
"1418",252,2423,0.222620138252686,0.757141667360706
"1419",252,3533,0.757141667360706,0.804114266677771
"1420",252,3534,0.804114266677771,0.889397851253436
"1421",252,3563,0.889397851253436,0.931539935037895
"1422",252,4122,0.931539935037895,0.963104855500958
"1423",252,4132,0.963104855500958,1
"1424",253,1112,0,0.0203939422094212
"1425",253,1123,0.0203939422094212,0.030892873734089
"1426",253,1131,0.030892873734089,0.0385115674068568
"1427",253,1132,0.0385115674068568,0.0776735111028524
"1428",253,1135,0.0776735111028524,0.108543157112329
"1429",253,1136,0.108543157112329,0.145196506550218
"1430",253,1137,0.145196506550218,0.165102666542785
"1431",253,1142,0.165102666542785,0.173882746446158
"1432",253,1151,0.173882746446158,0.185217876056861
"1433",253,1152,0.185217876056861,0.194160550032519
"1434",253,1239,0.194160550032519,0.203405184428133
"1435",253,2131,0.203405184428133,0.234205147263774
"1436",253,2132,0.234205147263774,0.252415683359658
"1437",253,2421,0.252415683359658,0.263123664405835
"1438",253,2423,0.263123664405835,0.796107033355013
"1439",253,3131,0.796107033355013,0.806373687633559
"1440",253,3535,0.806373687633559,0.816779708259779
"1441",253,3536,0.816779708259779,0.825861748583109
"1442",253,3539,0.825861748583109,0.88990058533866
"1443",253,3541,0.88990058533866,0.900445972312552
"1444",253,3542,0.900445972312552,0.921211558115767
"1445",253,3543,0.921211558115767,0.939863420979281
"1446",253,3562,0.939863420979281,0.948806094954938
"1447",253,3563,0.948806094954938,0.969200037164359
"1448",253,4122,0.969200037164359,0.982370157019418
"1449",253,7211,0.982370157019418,0.991777385487318
"1450",253,7212,0.991777385487318,1
"1451",260,1122,0,0.0526870007262164
"1452",260,1131,0.0526870007262164,0.0679012345679012
"1453",260,1239,0.0679012345679012,0.102578068264343
"1454",260,2131,0.102578068264343,0.116957153231663
"1455",260,2431,0.116957153231663,0.912926652142338
"1456",260,3121,0.912926652142338,0.984604212055192
"1457",260,4133,0.984604212055192,1
"1458",261,2122,0,0.0447014998529556
"1459",261,2432,0.0447014998529556,0.764336829722576
"1460",261,3131,0.764336829722576,0.807763944711303
"1461",261,3543,0.807763944711303,0.863150671502794
"1462",261,3551,0.863150671502794,0.906871875306343
"1463",261,4113,0.906871875306343,0.946377806097441
"1464",261,4134,0.946377806097441,1
"1465",262,1122,0,0.077272492644402
"1466",262,1132,0.077272492644402,0.0863056831672947
"1467",262,2121,0.0863056831672947,0.0970938935632065
"1468",262,2132,0.0970938935632065,0.111288907242038
"1469",262,2433,0.111288907242038,0.162158674443814
"1470",262,2434,0.162158674443814,0.890130594125845
"1471",262,2441,0.890130594125845,0.902854488205234
"1472",262,3114,0.902854488205234,0.917978630052134
"1473",262,3131,0.917978630052134,0.930547669436845
"1474",262,3531,0.930547669436845,0.97390698394673
"1475",262,4150,0.97390698394673,0.986579259794559
"1476",262,9129,0.986579259794559,1
"1477",270,1239,0,0.192972619381366
"1478",270,2131,0.192972619381366,0.225212596953556
"1479",270,2311,0.225212596953556,0.296794692084852
"1480",270,2329,0.296794692084852,0.337631997009625
"1481",270,2451,0.337631997009625,0.910101859639286
"1482",270,4135,0.910101859639286,1
"1483",271,1225,0,0.0437628803491332
"1484",271,2112,0.0437628803491332,0.0945569159898169
"1485",271,2452,0.0945569159898169,0.633773790762517
"1486",271,4150,0.633773790762517,0.702024487816705
"1487",271,6211,0.702024487816705,0.858043399199903
"1488",271,6219,0.858043399199903,0.906049218087041
"1489",271,8133,0.906049218087041,0.953327676081949
"1490",271,9241,0.953327676081949,1
"1491",290,2211,0,0.0340488527017024
"1492",290,2212,0.0340488527017024,1
"1493",291,2113,0,0.51188986232791
"1494",291,5119,0.51188986232791,1
"1495",292,2314,0,0.0190723450996056
"1496",292,2444,0.0190723450996056,0.969594088571571
"1497",292,4215,0.969594088571571,0.982774976284388
"1498",292,5113,0.982774976284388,1
"1499",293,1114,0,0.00706078898012577
"1500",293,1181,0.00706078898012577,0.0134123469243014
"1501",293,1184,0.0134123469243014,0.0701350691106243
"1502",293,2442,0.0701350691106243,0.671610269665401
"1503",293,2443,0.671610269665401,0.743904553263251
"1504",293,3211,0.743904553263251,0.749956658103359
"1505",293,3231,0.749956658103359,0.822124856183707
"1506",293,3232,0.822124856183707,0.857870100395593
"1507",293,3431,0.857870100395593,0.865324906617914
"1508",293,3542,0.865324906617914,0.872779712840234
"1509",293,4112,0.872779712840234,0.887531718387997
"1510",293,6114,0.887531718387997,0.91186622326593
"1511",293,6115,0.91186622326593,0.994798972403032
"1512",293,7212,0.994798972403032,1
"1513",300,1121,0,0.014251156920488
"1514",300,1132,0.014251156920488,0.0251104333193101
"1515",300,2111,0.0251104333193101,0.0343920908708456
"1516",300,2112,0.0343920908708456,0.11624421539756
"1517",300,2129,0.11624421539756,0.142248632730332
"1518",300,2211,0.142248632730332,0.160259781236853
"1519",300,2213,0.160259781236853,0.187789230122003
"1520",300,2321,0.187789230122003,0.197859697097181
"1521",300,2329,0.197859697097181,0.252261253681111
"1522",300,3111,0.252261253681111,0.82764514093395
"1523",300,3115,0.82764514093395,0.839503575936054
"1524",300,3119,0.839503575936054,0.885754101809003
"1525",300,3131,0.885754101809003,0.89663967185528
"1526",300,3214,0.89663967185528,0.909655027345393
"1527",300,3534,0.909655027345393,0.920829827513673
"1528",300,5223,0.920829827513673,0.931426167437947
"1529",300,5422,0.931426167437947,0.943679007151872
"1530",300,5423,0.943679007151872,0.956615481699621
"1531",300,6111,0.956615481699621,0.967974337400084
"1532",300,6124,0.967974337400084,0.988562263357173
"1533",300,8111,0.988562263357173,1
"1534",301,1121,0,0.0141121398822841
"1535",301,1239,0.0141121398822841,0.0298075930196537
"1536",301,2121,0.0298075930196537,0.0473617182390803
"1537",301,2122,0.0473617182390803,0.0814717929301621
"1538",301,2127,0.0814717929301621,0.0947922761849034
"1539",301,2129,0.0947922761849034,0.15970811964341
"1540",301,2131,0.15970811964341,0.173200702165009
"1541",301,2132,0.173200702165009,0.203490173131862
"1542",301,2421,0.203490173131862,0.219770763776546
"1543",301,3112,0.219770763776546,0.238736102984201
"1544",301,3113,0.238736102984201,0.447905551922349
"1545",301,3114,0.447905551922349,0.479193198636974
"1546",301,3115,0.479193198636974,0.506660241627371
"1547",301,3119,0.506660241627371,0.533748666230682
"1548",301,3131,0.533748666230682,0.54820500464668
"1549",301,3132,0.54820500464668,0.579182872680962
"1550",301,3539,0.579182872680962,0.594121089044161
"1551",301,3542,0.594121089044161,0.609644442914673
"1552",301,3543,0.609644442914673,0.63325646232747
"1553",301,3567,0.63325646232747,0.647403022063126
"1554",301,4122,0.647403022063126,0.663304994320724
"1555",301,4134,0.663304994320724,0.676935256255808
"1556",301,5223,0.676935256255808,0.789832375314081
"1557",301,5231,0.789832375314081,0.86132241076653
"1558",301,5241,0.86132241076653,0.891921660413727
"1559",301,5249,0.891921660413727,0.923760024782294
"1560",301,5315,0.923760024782294,0.937493546277493
"1561",301,7212,0.937493546277493,0.952328503080577
"1562",301,8126,0.952328503080577,0.966784841496575
"1563",301,8132,0.966784841496575,0.981963996833373
"1564",301,8133,0.981963996833373,1
"1565",302,1121,0,0.0245627824719984
"1566",302,2122,0.0245627824719984,0.0565271500622257
"1567",302,2123,0.0565271500622257,0.0783389008973603
"1568",302,3111,0.0783389008973603,0.0994956441999083
"1569",302,3112,0.0994956441999083,0.394118032357372
"1570",302,3115,0.394118032357372,0.424641383375909
"1571",302,3119,0.424641383375909,0.455164734394446
"1572",302,3131,0.455164734394446,0.568481037531932
"1573",302,3132,0.568481037531932,0.697517521451497
"1574",302,3218,0.697517521451497,0.727975371716775
"1575",302,5223,0.727975371716775,0.756075194864741
"1576",302,5224,0.756075194864741,0.7894150782734
"1577",302,5241,0.7894150782734,0.850265278050698
"1578",302,5244,0.850265278050698,0.921530097596122
"1579",302,5249,0.921530097596122,0.952118949367918
"1580",302,7212,0.952118949367918,0.977074736359468
"1581",302,8218,0.977074736359468,1
"1582",303,1136,0,0.0491352651471767
"1583",303,2431,0.0491352651471767,0.0877333638758447
"1584",303,3121,0.0877333638758447,0.746535333867827
"1585",303,3565,0.746535333867827,0.794983392509449
"1586",303,3566,0.794983392509449,0.855686633833467
"1587",303,4113,0.855686633833467,1
"1588",304,2121,0,0.14677565849228
"1589",304,2431,0.14677565849228,0.234877384196185
"1590",304,2434,0.234877384196185,0.320254314259764
"1591",304,3113,0.320254314259764,0.380381471389646
"1592",304,3114,0.380381471389646,0.837238873751135
"1593",304,3542,0.837238873751135,0.91952770208901
"1594",304,5313,0.91952770208901,1
"1595",309,1239,0,0.0170639899623588
"1596",309,2112,0.0170639899623588,0.036762860727729
"1597",309,2122,0.036762860727729,0.0537850271852781
"1598",309,2127,0.0537850271852781,0.0710163111668758
"1599",309,2131,0.0710163111668758,0.0983688833124216
"1600",309,2312,0.0983688833124216,0.120660811375993
"1601",309,3111,0.120660811375993,0.200878293601004
"1602",309,3112,0.200878293601004,0.256838143036386
"1603",309,3113,0.256838143036386,0.335048097030531
"1604",309,3114,0.335048097030531,0.356921790046006
"1605",309,3115,0.356921790046006,0.430322040987035
"1606",309,3119,0.430322040987035,0.653408615641991
"1607",309,3131,0.653408615641991,0.695315767461313
"1608",309,3434,0.695315767461313,0.733166039314095
"1609",309,3531,0.733166039314095,0.750564617314931
"1610",309,4112,0.750564617314931,0.765579255541614
"1611",309,4113,0.765579255541614,0.782141363446257
"1612",309,4122,0.782141363446257,0.796863237139272
"1613",309,4133,0.796863237139272,0.837390213299875
"1614",309,5224,0.837390213299875,0.855165202843998
"1615",309,5244,0.855165202843998,0.872856545378503
"1616",309,5312,0.872856545378503,0.889962358845671
"1617",309,5319,0.889962358845671,0.908030112923463
"1618",309,6222,0.908030112923463,0.923797574236721
