"","SC102KM","SOC10M","from","to","SOC2KM"
"990",6121,6125,0.989433942814437,1,NA
"991",6122,6122,0,0.991423346803406,NA
"992",6122,6147,0.991423346803406,1,NA
"993",6123,2319,0,0.00347565926304902,NA
"994",6123,6121,0.00347565926304902,0.0129238914037215,NA
"995",6123,6123,0.0129238914037215,1,NA
"996",6124,2311,0,0.00109402247997392,NA
"997",6124,3233,0.00109402247997392,0.00604939730301578,NA
"998",6124,4213,0.00604939730301578,0.00687647829787607,NA
"999",6124,6121,0.00687647829787607,0.00893761665014693,NA
"1000",6124,6125,0.00893761665014693,0.743260821523361,NA
"1001",6124,6126,0.743260821523361,0.999212303814419,NA
"1002",6124,6147,0.999212303814419,1,NA
"1003",6131,6131,0,0.764267578287061,NA
"1004",6131,6139,0.764267578287061,1,NA
"1005",6139,6139,0,1,NA
"1006",6211,6211,0,0.995142930603277,NA
"1007",6211,6219,0.995142930603277,1,NA
"1008",6212,6212,0,1,NA
"1009",6213,6147,0,0.391382318728189,NA
"1010",6213,6219,0.391382318728189,1,NA
"1011",6214,6214,0,1,NA
"1012",6215,6215,0,1,NA
"1013",6219,3239,0,0.100088313217545,NA
"1014",6219,6147,0.100088313217545,0.138357374153665,NA
"1015",6219,6219,0.138357374153665,1,NA
"1016",6221,6221,0,1,NA
"1017",6222,6222,0,0.965037177073022,NA
"1018",6222,9275,0.965037177073022,0.972063234516996,NA
"1019",6222,9279,0.972063234516996,1,NA
"1020",6231,6231,0,0.861731290389827,NA
"1021",6231,6240,0.861731290389827,1,NA
"1022",6232,6232,0,0.986413484073523,NA
"1023",6232,6240,0.986413484073523,1,NA
"1024",6291,6148,0,1,NA
"1025",6292,6132,0,1,NA
"1026",7111,4151,0,0.000383917577908895,NA
"1027",7111,5443,0.000383917577908895,0.000890640463906111,NA
"1028",7111,6141,0.000890640463906111,0.00110202664995978,NA
"1029",7111,7111,0.00110202664995978,0.856816660935752,NA
"1030",7111,7112,0.856816660935752,0.857524502678766,NA
"1031",7111,7113,0.857524502678766,0.857683948259104,NA
"1032",7111,7114,0.857683948259104,0.899022228163404,NA
"1033",7111,7115,0.899022228163404,0.912032343294387,NA
"1034",7111,7121,0.912032343294387,0.912177495142144,NA
"1035",7111,7130,0.912177495142144,0.998306695989622,NA
"1036",7111,7211,0.998306695989622,0.999485224306915,NA
"1037",7111,9251,0.999485224306915,1,NA
"1038",7112,4129,0,0.0137404595482839,NA
"1039",7112,7112,0.0137404595482839,0.934474756775591,NA
"1040",7112,7130,0.934474756775591,1,NA
"1041",7113,7113,0,0.936757906376376,NA
"1042",7113,7121,0.936757906376376,0.946107784431138,NA
"1043",7113,7130,0.946107784431138,1,NA
"1044",7121,7121,0,1,NA
"1045",7122,4129,0,0.00565179260769513,NA
"1046",7122,7122,0.00565179260769513,1,NA
"1047",7123,7123,0,1,NA
"1048",7124,7124,0,1,NA
"1049",7125,7125,0,1,NA
"1050",7129,2311,0,0.00407117667427561,NA
"1051",7129,3235,0.00407117667427561,0.00549659278483949,NA
"1052",7129,3542,0.00549659278483949,0.0180496676830601,NA
"1053",7129,3544,0.0180496676830601,0.224839220458755,NA
"1054",7129,3546,0.224839220458755,0.228170794434154,NA
"1055",7129,4131,0.228170794434154,0.231401513496068,NA
"1056",7129,6219,0.231401513496068,0.236044201346749,NA
"1057",7129,7121,0.236044201346749,0.24588091724182,NA
"1058",7129,7129,0.24588091724182,0.976702514985359,NA
"1059",7129,7130,0.976702514985359,1,NA
"1060",7211,7211,0,0.926413200775989,NA
"1061",7211,7220,0.926413200775989,1,NA
"1062",7212,4123,0,0.00620115631567586,NA
"1063",7212,4132,0.00620115631567586,0.00759912645555698,NA
"1064",7212,7219,0.00759912645555698,0.925397360864125,NA
"1065",7212,7220,0.925397360864125,1,NA
"1066",8111,5435,0,0.00314056002629824,NA
"1067",8111,8111,0.00314056002629824,0.979219558761531,NA
"1068",8111,9132,0.979219558761531,0.997912484051118,NA
"1069",8111,9272,0.997912484051118,1,NA
"1070",8112,8112,0,0.976267123287671,NA
"1071",8112,9134,0.976267123287671,1,NA
"1072",8113,8113,0,1,NA
"1073",8114,8114,0,1,NA
"1074",8115,8115,0,1,NA
"1075",8116,5236,0,0.0302660050738696,NA
"1076",8116,5316,0.0302660050738696,0.0355077600358156,NA
"1077",8116,5449,0.0355077600358156,0.055103715863304,NA
"1078",8116,8116,0.055103715863304,1,NA
"1079",8117,8117,0,1,NA
"1080",8118,8118,0,1,NA
"1081",8119,8119,0,1,NA
"1082",8121,8121,0,1,NA
"1083",8122,8122,0,1,NA
"1084",8123,8123,0,1,NA
"1085",8124,8124,0,1,NA
"1086",8125,5221,0,0.00563874741190304,NA
"1087",8125,5223,0.00563874741190304,0.177112242926998,NA
"1088",8125,5224,0.177112242926998,0.182828929756253,NA
"1089",8125,5232,0.182828929756253,0.18832874168505,NA
"1090",8125,5236,0.18832874168505,0.194946814819333,NA
"1091",8125,5237,0.194946814819333,0.208626876899773,NA
"1092",8125,5250,0.208626876899773,0.326030748794481,NA
"1093",8125,5449,0.326030748794481,0.341327206617395,NA
"1094",8125,8125,0.341327206617395,0.996638439042904,NA
"1095",8125,8221,0.996638439042904,1,NA
"1096",8126,8126,0,1,NA
"1097",8129,5221,0,0.0184932013006208,NA
"1098",8129,8127,0.0184932013006208,0.0227701005025126,NA
"1099",8129,8129,0.0227701005025126,0.980620011823825,NA
"1100",8129,8141,0.980620011823825,1,NA
"1101",8131,5449,0,0.00716178875542773,NA
"1102",8131,8131,0.00716178875542773,1,NA
"1103",8132,8132,0,1,NA
"1104",8133,8133,0,0.99525319770243,NA
"1105",8133,8233,0.99525319770243,1,NA
"1106",8134,8134,0,1,NA
"1107",8135,8135,0,1,NA
"1108",8136,5414,0,1,NA
"1109",8137,8137,0,1,NA
"1110",8138,3111,0,1,NA
"1111",8139,5244,0,0.00855219759370932,NA
"1112",8139,5413,0.00855219759370932,0.0927548584071313,NA
"1113",8139,8113,0.0927548584071313,0.100857554830386,NA
"1114",8139,8129,0.100857554830386,0.118598256869487,NA
"1115",8139,8139,0.118598256869487,0.978879282666184,NA
"1116",8139,9275,0.978879282666184,1,NA
"1117",8141,5330,0,0.0111801128954304,NA
"1118",8141,8141,0.0111801128954304,1,NA
"1119",8142,5313,0,0.00706118084522238,NA
"1120",8142,5330,0.00706118084522238,0.115772539424124,NA
"1121",8142,8142,0.115772539424124,1,NA
"1122",8143,5330,0,0.0388952637201757,NA
"1123",8143,8143,0.0388952637201757,1,NA
"1124",8149,5235,0,0.00472357877767768,NA
"1125",8149,5313,0.00472357877767768,0.005778531127021,NA
"1126",8149,5330,0.005778531127021,0.38823135460623,NA
"1127",8149,8149,0.38823135460623,1,NA
"1128",8211,8211,0,0.999230011455927,NA
"1129",8211,8214,0.999230011455927,1,NA
"1130",8212,8212,0,1,NA
"1131",8213,6147,0,0.00435369676760324,NA
"1132",8213,8213,0.00435369676760324,1,NA
"1133",8214,6147,0,0.0090951618417028,NA
"1134",8214,8214,0.0090951618417028,1,NA
"1135",8215,8215,0,1,NA
"1136",8216,8234,0,1,NA
"1137",8217,5236,0,0.0930027686886484,NA
"1138",8217,8232,0.0930027686886484,1,NA
"1139",8218,8233,0,1,NA
"1140",8219,8239,0,1,NA
"1141",8221,8221,0,1,NA
"1142",8222,8222,0,1,NA
"1143",8223,8223,0,1,NA
"1144",8229,8229,0,1,NA
"1145",9111,9111,0,1,NA
"1146",9112,9112,0,1,NA
"1147",9119,9119,0,1,NA
"1148",9121,5330,0,0.000960430006933364,NA
"1149",9121,8149,0.000960430006933364,0.179651615778177,NA
"1150",9121,9120,0.179651615778177,1,NA
"1151",9129,5319,0,0.486228402865571,NA
"1152",9129,5330,0.486228402865571,0.495507796038769,NA
"1153",9129,8149,0.495507796038769,0.517859249894648,NA
"1154",9129,9120,0.517859249894648,1,NA
"1155",9131,9139,0,1,NA
"1156",9132,6240,0,0.00812295830882261,NA
"1157",9132,9132,0.00812295830882261,0.93273840069089,NA
"1158",9132,9233,0.93273840069089,0.945705095310212,NA
"1159",9132,9272,0.945705095310212,1,NA
"1160",9133,5422,0,0.230651856470164,NA
"1161",9133,8127,0.230651856470164,1,NA
"1162",9134,5449,0,0.0010073129882694,NA
"1163",9134,9134,0.0010073129882694,1,NA
"1164",9139,8149,0,0.00218468367096102,NA
"1165",9139,9120,0.00218468367096102,0.0158086618725959,NA
"1166",9139,9139,0.0158086618725959,1,NA
"1167",9141,9260,0,1,NA
"1168",9149,7115,0,0.00855336698217222,NA
"1169",9149,8233,0.00855336698217222,0.00904169480274227,NA
"1170",9149,9259,0.00904169480274227,0.00953574521495962,NA
"1171",9149,9260,0.00953574521495962,0.998976927782165,NA
"1172",9149,9271,0.998976927782165,1,NA
"1173",9211,9211,0,1,NA
"1174",9219,3536,0,0.0127552491546305,NA
"1175",9219,4159,0.0127552491546305,0.0260504862512779,NA
"1176",9219,4162,0.0260504862512779,0.0369603397205693,NA
"1177",9219,6121,0.0369603397205693,0.040582977273323,NA
"1178",9219,6139,0.040582977273323,0.049338121575926,NA
"1179",9219,9120,0.049338121575926,0.0698524207711867,NA
"1180",9219,9219,0.0698524207711867,0.975365016120999,NA
"1181",9219,9260,0.975365016120999,0.981677108181079,NA
"1182",9219,9279,0.981677108181079,1,NA
"1183",9221,9271,0,1,NA
"1184",9222,9279,0,1,NA
"1185",9223,5434,0,0.00314248913104014,NA
"1186",9223,5435,0.00314248913104014,0.00342983966432718,NA
"1187",9223,5436,0.00342983966432718,0.00508166087423289,NA
"1188",9223,9272,0.00508166087423289,1,NA
"1189",9224,9273,0,1,NA
"1190",9225,5436,0,0.000624770444192853,NA
"1191",9225,9274,0.000624770444192853,1,NA
"1192",9226,9275,0,1,NA
"1193",9229,3239,0,0.0382510901223968,NA
"1194",9229,9279,0.0382510901223968,1,NA
"1195",9231,9231,0,1,NA
"1196",9232,6240,0,0.0778897451096621,NA
"1197",9232,9232,0.0778897451096621,0.978660343805572,NA
"1198",9232,9239,0.978660343805572,1,NA
"1199",9233,6240,0,0.0615870107610407,NA
"1200",9233,9132,0.0615870107610407,0.0708704664524872,NA
"1201",9233,9231,0.0708704664524872,0.0722391323620674,NA
"1202",9233,9233,0.0722391323620674,0.962835781199208,NA
"1203",9233,9236,0.962835781199208,0.999155665694275,NA
"1204",9233,9239,0.999155665694275,1,NA
"1205",9234,6240,0,0.104412678682411,NA
"1206",9234,9234,0.104412678682411,1,NA
"1207",9235,9235,0,1,NA
"1208",9239,9132,0,0.0158839779005525,NA
"1209",9239,9239,0.0158839779005525,1,NA
"1210",9241,2139,0,0.00406311778872075,NA
"1211",9241,3315,0.00406311778872075,0.0232529384278063,NA
"1212",9241,5114,0.0232529384278063,0.0256655044750368,NA
"1213",9241,9241,0.0256655044750368,0.995758599618993,NA
"1214",9241,9279,0.995758599618993,1,NA
"1215",9242,9242,0,1,NA
"1216",9243,9244,0,1,NA
"1217",9244,9244,0,1,NA
"1218",9245,9242,0,1,NA
"1219",9249,9249,0,1,NA
"1220",9251,7130,0,0.00300586196568397,NA
"1221",9251,9251,0.00300586196568397,1,NA
"1222",9259,9259,0,1,NA
"1223",NA,NA,0,1,NA
"1224",-9,NA,0,1,-9
"1225",-8,NA,0,1,-8
